timestamp: 690 | hand: left | pinch strength: 0.0164397 | finger: index | distance: 66.84567949456122
timestamp: 5010 | hand: left | pinch strength: 0.840295 | finger: ring | distance: 25.31582761445693
timestamp: 5019 | hand: left | pinch strength: 0.838822 | finger: ring | distance: 25.309380044133825
timestamp: 5028 | hand: left | pinch strength: 0.83735 | finger: ring | distance: 25.30559808785597
timestamp: 5038 | hand: left | pinch strength: 0.835506 | finger: ring | distance: 25.29951930510934
timestamp: 5046 | hand: left | pinch strength: 0.833464 | finger: ring | distance: 25.297195374042957
timestamp: 5056 | hand: left | pinch strength: 0.831066 | finger: ring | distance: 25.292862960331327
timestamp: 5066 | hand: left | pinch strength: 0.828277 | finger: ring | distance: 25.283589835624618
timestamp: 5074 | hand: left | pinch strength: 0.825946 | finger: ring | distance: 25.261495867988504
timestamp: 5083 | hand: left | pinch strength: 0.824632 | finger: ring | distance: 25.24561808416661
timestamp: 5092 | hand: left | pinch strength: 0.824991 | finger: ring | distance: 25.241360925792005
timestamp: 5101 | hand: left | pinch strength: 0.82627 | finger: ring | distance: 25.248228897291
timestamp: 5110 | hand: left | pinch strength: 0.826907 | finger: ring | distance: 25.2438182573655
timestamp: 5119 | hand: left | pinch strength: 0.82753 | finger: ring | distance: 25.23746197057263
timestamp: 5128 | hand: left | pinch strength: 0.827479 | finger: ring | distance: 25.220342719519106
timestamp: 5137 | hand: left | pinch strength: 0.829782 | finger: ring | distance: 25.233583963353283
timestamp: 5146 | hand: left | pinch strength: 0.830606 | finger: ring | distance: 25.227490782440096
timestamp: 5156 | hand: left | pinch strength: 0.831091 | finger: ring | distance: 25.216365996949282
timestamp: 5164 | hand: left | pinch strength: 0.831835 | finger: ring | distance: 25.214940206679053
timestamp: 5173 | hand: left | pinch strength: 0.832507 | finger: ring | distance: 25.209337886981487
timestamp: 5182 | hand: left | pinch strength: 0.834227 | finger: ring | distance: 25.21990493662694
timestamp: 5191 | hand: left | pinch strength: 0.83635 | finger: ring | distance: 25.234687221808404
timestamp: 5200 | hand: left | pinch strength: 0.838895 | finger: ring | distance: 25.255585554003698
timestamp: 5209 | hand: left | pinch strength: 0.839701 | finger: ring | distance: 25.258373310638984
timestamp: 5237 | hand: left | pinch strength: 0.837223 | finger: ring | distance: 25.214502446179655
timestamp: 5245 | hand: left | pinch strength: 0.834097 | finger: ring | distance: 25.2307817091425
timestamp: 5255 | hand: left | pinch strength: 0.832155 | finger: ring | distance: 25.22934916982402
timestamp: 5263 | hand: left | pinch strength: 0.829032 | finger: ring | distance: 25.22005141397615
timestamp: 5273 | hand: left | pinch strength: 0.826363 | finger: ring | distance: 25.223859399433696
timestamp: 5281 | hand: left | pinch strength: 0.823605 | finger: ring | distance: 25.216377420123216
timestamp: 5291 | hand: left | pinch strength: 0.821576 | finger: ring | distance: 25.196273026056847
timestamp: 5300 | hand: left | pinch strength: 0.820428 | finger: ring | distance: 25.167066530479868
timestamp: 5309 | hand: left | pinch strength: 0.816266 | finger: ring | distance: 25.105031185768322
timestamp: 5318 | hand: left | pinch strength: 0.811571 | finger: ring | distance: 25.04513071021192
timestamp: 5327 | hand: left | pinch strength: 0.814429 | finger: ring | distance: 25.07681105687531
timestamp: 5336 | hand: left | pinch strength: 0.921624 | finger: ring | distance: 25.164071459717178
timestamp: 5345 | hand: left | pinch strength: 1 | finger: ring | distance: 25.23589615136542
timestamp: 5354 | hand: left | pinch strength: 1 | finger: ring | distance: 25.159279411374246
timestamp: 5363 | hand: left | pinch strength: 1 | finger: ring | distance: 24.865782496603643
timestamp: 5372 | hand: left | pinch strength: 1 | finger: ring | distance: 24.346298208647656
timestamp: 5381 | hand: left | pinch strength: 1 | finger: ring | distance: 23.567625755820206
timestamp: 5391 | hand: left | pinch strength: 0.979439 | finger: ring | distance: 22.670767848004182
timestamp: 5399 | hand: left | pinch strength: 0.91449 | finger: ring | distance: 22.076067558222974
timestamp: 5408 | hand: left | pinch strength: 0.851268 | finger: ring | distance: 21.811871519362665
timestamp: 5417 | hand: left | pinch strength: 0.759134 | finger: ring | distance: 22.07252120006856
timestamp: 5426 | hand: left | pinch strength: 0.646448 | finger: ring | distance: 23.17160316569328
timestamp: 5435 | hand: left | pinch strength: 0.522329 | finger: ring | distance: 25.063203142758134
timestamp: 5444 | hand: left | pinch strength: 0.388227 | finger: ring | distance: 27.679719439047787
timestamp: 5453 | hand: left | pinch strength: 0.246338 | finger: ring | distance: 30.93865100653388
timestamp: 5462 | hand: left | pinch strength: 0.104872 | finger: ring | distance: 34.722936163786606
timestamp: 5472 | hand: left | pinch strength: 0.0252402 | finger: ring | distance: 38.87757953343289
timestamp: 6258 | hand: left | pinch strength: 0.0165708 | finger: index | distance: 70.58846340170682
timestamp: 6267 | hand: left | pinch strength: 0.0757373 | finger: index | distance: 69.52433434713058
timestamp: 6276 | hand: left | pinch strength: 0.128025 | finger: index | distance: 68.68824898895298
timestamp: 6285 | hand: left | pinch strength: 0.167727 | finger: index | distance: 67.87514089212782
timestamp: 6294 | hand: left | pinch strength: 0.205538 | finger: index | distance: 67.23139798544726
timestamp: 6303 | hand: left | pinch strength: 0.232352 | finger: index | distance: 66.6735949337937
timestamp: 6312 | hand: left | pinch strength: 0.262031 | finger: index | distance: 66.31616737130999
timestamp: 6321 | hand: left | pinch strength: 0.321922 | finger: index | distance: 66.17454916402605
timestamp: 6330 | hand: left | pinch strength: 0.401292 | finger: pinky | distance: 65.51557256334176
timestamp: 6339 | hand: left | pinch strength: 0.473555 | finger: pinky | distance: 63.08930283165602
timestamp: 6348 | hand: left | pinch strength: 0.557089 | finger: pinky | distance: 60.306328460117676
timestamp: 6357 | hand: left | pinch strength: 0.637443 | finger: pinky | distance: 57.531354372189085
timestamp: 6385 | hand: left | pinch strength: 0.794445 | finger: pinky | distance: 51.73640193751397
timestamp: 6393 | hand: left | pinch strength: 0.832512 | finger: pinky | distance: 49.44834201871686
timestamp: 6402 | hand: left | pinch strength: 0.868302 | finger: pinky | distance: 47.58978826229424
timestamp: 6411 | hand: left | pinch strength: 0.901731 | finger: pinky | distance: 45.99878628974899
timestamp: 6421 | hand: left | pinch strength: 0.935737 | finger: pinky | distance: 44.46365473552529
timestamp: 6429 | hand: left | pinch strength: 0.961654 | finger: pinky | distance: 43.04908332415453
timestamp: 6439 | hand: left | pinch strength: 0.983421 | finger: pinky | distance: 41.67822885548282
timestamp: 6447 | hand: left | pinch strength: 0.995386 | finger: pinky | distance: 40.44281306561156
timestamp: 6456 | hand: left | pinch strength: 0.998817 | finger: pinky | distance: 39.249720892256036
timestamp: 6465 | hand: left | pinch strength: 0.994852 | finger: pinky | distance: 38.1191295462003
timestamp: 6475 | hand: left | pinch strength: 0.986461 | finger: pinky | distance: 37.18531181972258
timestamp: 6484 | hand: left | pinch strength: 0.972219 | finger: pinky | distance: 36.33177076939687
timestamp: 6492 | hand: left | pinch strength: 0.952862 | finger: pinky | distance: 35.52823443403851
timestamp: 6501 | hand: left | pinch strength: 0.932203 | finger: pinky | distance: 34.83430418997915
timestamp: 6511 | hand: left | pinch strength: 0.911058 | finger: pinky | distance: 34.16146296955093
timestamp: 6520 | hand: left | pinch strength: 0.889813 | finger: pinky | distance: 33.613821982035915
timestamp: 6529 | hand: left | pinch strength: 0.869674 | finger: pinky | distance: 33.15894247408987
timestamp: 6538 | hand: left | pinch strength: 0.851416 | finger: pinky | distance: 32.80342842219392
timestamp: 6547 | hand: left | pinch strength: 0.834472 | finger: pinky | distance: 32.511095624878585
timestamp: 6556 | hand: left | pinch strength: 0.820156 | finger: pinky | distance: 32.28958956505951
timestamp: 6565 | hand: left | pinch strength: 0.808858 | finger: pinky | distance: 32.128433701318215
timestamp: 6574 | hand: left | pinch strength: 0.800672 | finger: pinky | distance: 32.03255662728157
timestamp: 6583 | hand: left | pinch strength: 0.794051 | finger: pinky | distance: 31.964170704868895
timestamp: 6592 | hand: left | pinch strength: 0.790651 | finger: pinky | distance: 31.88171478324212
timestamp: 6601 | hand: left | pinch strength: 0.789042 | finger: pinky | distance: 31.794710444506332
timestamp: 6610 | hand: left | pinch strength: 0.787848 | finger: pinky | distance: 31.724325973296896
timestamp: 6619 | hand: left | pinch strength: 0.788024 | finger: pinky | distance: 31.64135858176764
timestamp: 6628 | hand: left | pinch strength: 0.789274 | finger: pinky | distance: 31.55514284106476
timestamp: 6637 | hand: left | pinch strength: 0.791812 | finger: pinky | distance: 31.481364428023127
timestamp: 6646 | hand: left | pinch strength: 0.792231 | finger: pinky | distance: 31.432357730370786
timestamp: 6655 | hand: left | pinch strength: 0.792749 | finger: pinky | distance: 31.38102317261181
timestamp: 6664 | hand: left | pinch strength: 0.792778 | finger: pinky | distance: 31.34322818823868
timestamp: 6673 | hand: left | pinch strength: 0.793676 | finger: pinky | distance: 31.301920487727262
timestamp: 6682 | hand: left | pinch strength: 0.793615 | finger: pinky | distance: 31.261607194128718
timestamp: 6692 | hand: left | pinch strength: 0.792915 | finger: pinky | distance: 31.225928446244804
timestamp: 6701 | hand: left | pinch strength: 0.792509 | finger: pinky | distance: 31.190929076415788
timestamp: 6710 | hand: left | pinch strength: 0.791547 | finger: pinky | distance: 31.15337350464632
timestamp: 6719 | hand: left | pinch strength: 0.789761 | finger: pinky | distance: 31.13199333483162
timestamp: 6727 | hand: left | pinch strength: 0.788296 | finger: pinky | distance: 31.107069882102373
timestamp: 6736 | hand: left | pinch strength: 0.785922 | finger: pinky | distance: 31.080778930071872
timestamp: 6746 | hand: left | pinch strength: 0.784016 | finger: pinky | distance: 31.06415710268026
timestamp: 6756 | hand: left | pinch strength: 0.782763 | finger: pinky | distance: 31.04901144803164
timestamp: 6764 | hand: left | pinch strength: 0.781152 | finger: pinky | distance: 31.037328445760277
timestamp: 6773 | hand: left | pinch strength: 0.779828 | finger: pinky | distance: 31.0145430456423
timestamp: 6782 | hand: left | pinch strength: 0.777046 | finger: pinky | distance: 30.99821526233405
timestamp: 6791 | hand: left | pinch strength: 0.776241 | finger: pinky | distance: 30.979584126001438
timestamp: 6800 | hand: left | pinch strength: 0.773792 | finger: pinky | distance: 30.960390451833774
timestamp: 6810 | hand: left | pinch strength: 0.772599 | finger: pinky | distance: 30.938287951016303
timestamp: 6818 | hand: left | pinch strength: 0.770722 | finger: pinky | distance: 30.929399454564273
timestamp: 6827 | hand: left | pinch strength: 0.767991 | finger: pinky | distance: 30.91084720417736
timestamp: 6836 | hand: left | pinch strength: 0.765078 | finger: pinky | distance: 30.89681840659327
timestamp: 6845 | hand: left | pinch strength: 0.762866 | finger: pinky | distance: 30.88524895560985
timestamp: 6854 | hand: left | pinch strength: 0.762284 | finger: pinky | distance: 30.870045319370703
timestamp: 6863 | hand: left | pinch strength: 0.762334 | finger: pinky | distance: 30.856088725890064
timestamp: 6872 | hand: left | pinch strength: 0.763229 | finger: pinky | distance: 30.838230046486128
timestamp: 6884 | hand: left | pinch strength: 0.762758 | finger: pinky | distance: 30.830040846713118
timestamp: 6893 | hand: left | pinch strength: 0.761943 | finger: pinky | distance: 30.816547309035123
timestamp: 6899 | hand: left | pinch strength: 0.76134 | finger: pinky | distance: 30.812793483876145
timestamp: 6909 | hand: left | pinch strength: 0.761331 | finger: pinky | distance: 30.805932326420525
timestamp: 6917 | hand: left | pinch strength: 0.761364 | finger: pinky | distance: 30.800908622961106
timestamp: 6926 | hand: left | pinch strength: 0.760869 | finger: pinky | distance: 30.795506424152208
timestamp: 6935 | hand: left | pinch strength: 0.761692 | finger: pinky | distance: 30.787960479382207
timestamp: 6944 | hand: left | pinch strength: 0.76272 | finger: pinky | distance: 30.77984973793732
timestamp: 6954 | hand: left | pinch strength: 0.762388 | finger: pinky | distance: 30.77095446163476
timestamp: 6963 | hand: left | pinch strength: 0.760794 | finger: pinky | distance: 30.757462939260765
timestamp: 6972 | hand: left | pinch strength: 0.759315 | finger: pinky | distance: 30.748516391039107
timestamp: 6981 | hand: left | pinch strength: 0.757287 | finger: pinky | distance: 30.735335066011558
timestamp: 6990 | hand: left | pinch strength: 0.755207 | finger: pinky | distance: 30.71696172817227
timestamp: 7000 | hand: left | pinch strength: 0.753148 | finger: pinky | distance: 30.699161725363115
timestamp: 7008 | hand: left | pinch strength: 0.751319 | finger: pinky | distance: 30.68293071823486
timestamp: 7017 | hand: left | pinch strength: 0.749904 | finger: pinky | distance: 30.67194817386075
timestamp: 7026 | hand: left | pinch strength: 0.748633 | finger: pinky | distance: 30.660245982705348
timestamp: 7035 | hand: left | pinch strength: 0.747886 | finger: pinky | distance: 30.653410760468397
timestamp: 7044 | hand: left | pinch strength: 0.746951 | finger: pinky | distance: 30.6440637678817
timestamp: 7053 | hand: left | pinch strength: 0.746032 | finger: pinky | distance: 30.634770044020247
timestamp: 7062 | hand: left | pinch strength: 0.745423 | finger: pinky | distance: 30.627910881579893
timestamp: 7072 | hand: left | pinch strength: 0.744776 | finger: pinky | distance: 30.617004939085735
timestamp: 7080 | hand: left | pinch strength: 0.743895 | finger: pinky | distance: 30.606032251338952
timestamp: 7089 | hand: left | pinch strength: 0.744029 | finger: pinky | distance: 30.598599650474213
timestamp: 7098 | hand: left | pinch strength: 0.744066 | finger: pinky | distance: 30.590621316344656
timestamp: 7108 | hand: left | pinch strength: 0.74409 | finger: pinky | distance: 30.580760443291787
timestamp: 7117 | hand: left | pinch strength: 0.74503 | finger: pinky | distance: 30.56512397488354
timestamp: 7125 | hand: left | pinch strength: 0.746611 | finger: pinky | distance: 30.559940045752708
timestamp: 7135 | hand: left | pinch strength: 0.750015 | finger: pinky | distance: 30.54961650004792
timestamp: 7144 | hand: left | pinch strength: 0.755757 | finger: pinky | distance: 30.52328816264723
timestamp: 7153 | hand: left | pinch strength: 0.764649 | finger: pinky | distance: 30.476005650511336
timestamp: 7162 | hand: left | pinch strength: 0.774844 | finger: pinky | distance: 30.413541797199485
timestamp: 7171 | hand: left | pinch strength: 0.796057 | finger: pinky | distance: 30.29675998617675
timestamp: 7180 | hand: left | pinch strength: 0.815793 | finger: pinky | distance: 30.1672516681583
timestamp: 7189 | hand: left | pinch strength: 0.835635 | finger: pinky | distance: 30.007749120018985
timestamp: 7198 | hand: left | pinch strength: 0.85123 | finger: pinky | distance: 29.880124006603463
timestamp: 7207 | hand: left | pinch strength: 0.861094 | finger: pinky | distance: 29.787969092235873
timestamp: 7215 | hand: left | pinch strength: 0.861045 | finger: pinky | distance: 29.73760701382848
timestamp: 7225 | hand: left | pinch strength: 0.854682 | finger: pinky | distance: 29.668572058157768
timestamp: 7234 | hand: left | pinch strength: 1 | finger: pinky | distance: 29.608237078786033
timestamp: 7243 | hand: left | pinch strength: 1 | finger: ring | distance: 28.579155776945203
timestamp: 7252 | hand: left | pinch strength: 1 | finger: ring | distance: 26.887313773227696
timestamp: 7261 | hand: left | pinch strength: 1 | finger: ring | distance: 26.587917388084392
timestamp: 7270 | hand: left | pinch strength: 1 | finger: ring | distance: 25.58024908250309
timestamp: 7279 | hand: left | pinch strength: 0.973107 | finger: ring | distance: 24.336313153863316
timestamp: 7288 | hand: left | pinch strength: 0.855986 | finger: ring | distance: 24.460498458976666
timestamp: 7297 | hand: left | pinch strength: 0.734842 | finger: ring | distance: 25.38117456624299
timestamp: 7306 | hand: left | pinch strength: 0.607763 | finger: ring | distance: 27.27982450595312
timestamp: 7315 | hand: left | pinch strength: 0.517531 | finger: ring | distance: 29.855279097144617
timestamp: 7325 | hand: left | pinch strength: 0.421136 | finger: pinky | distance: 31.471998916022162
timestamp: 7334 | hand: left | pinch strength: 0.313556 | finger: pinky | distance: 33.220043904788874
timestamp: 7342 | hand: left | pinch strength: 0.196848 | finger: pinky | distance: 35.396890117952445
timestamp: 7351 | hand: left | pinch strength: 0.0738117 | finger: pinky | distance: 37.955188232066504
timestamp: 7360 | hand: left | pinch strength: 0.0158289 | finger: pinky | distance: 41.0689428770951
timestamp: 8237 | hand: left | pinch strength: 0.038525 | finger: index | distance: 71.22870547082826
timestamp: 8246 | hand: left | pinch strength: 0.104193 | finger: index | distance: 69.23150567147879
timestamp: 8255 | hand: left | pinch strength: 0.174409 | finger: index | distance: 67.06725413568086
timestamp: 8264 | hand: left | pinch strength: 0.242962 | finger: index | distance: 64.93331943070523
timestamp: 8273 | hand: left | pinch strength: 0.313069 | finger: index | distance: 62.712310882314
timestamp: 8282 | hand: left | pinch strength: 0.382764 | finger: index | distance: 60.43819165031331
timestamp: 8291 | hand: left | pinch strength: 0.451564 | finger: index | distance: 58.122180620224505
timestamp: 8301 | hand: left | pinch strength: 0.516591 | finger: index | distance: 55.88526169733842
timestamp: 8310 | hand: left | pinch strength: 0.576693 | finger: index | distance: 53.750217148770666
timestamp: 8318 | hand: left | pinch strength: 0.636148 | finger: index | distance: 51.5840670895578
timestamp: 8327 | hand: left | pinch strength: 0.692845 | finger: index | distance: 49.45139645854301
timestamp: 8337 | hand: left | pinch strength: 0.740104 | finger: index | distance: 47.521030789009615
timestamp: 8345 | hand: left | pinch strength: 0.781322 | finger: index | distance: 45.73160381574212
timestamp: 8354 | hand: left | pinch strength: 0.818375 | finger: index | distance: 44.018703375837866
timestamp: 8364 | hand: left | pinch strength: 0.854511 | finger: index | distance: 42.24996512306252
timestamp: 8373 | hand: left | pinch strength: 0.888525 | finger: index | distance: 40.50347153047502
timestamp: 8382 | hand: left | pinch strength: 0.919456 | finger: index | distance: 38.84003200410628
timestamp: 8391 | hand: left | pinch strength: 0.951345 | finger: index | distance: 37.181635003318505
timestamp: 8400 | hand: left | pinch strength: 0.985633 | finger: index | distance: 35.54112250970697
timestamp: 8409 | hand: left | pinch strength: 1 | finger: index | distance: 34.0583733296953
timestamp: 8418 | hand: left | pinch strength: 1 | finger: index | distance: 32.61847450748732
timestamp: 8427 | hand: left | pinch strength: 1 | finger: index | distance: 31.252094284441167
timestamp: 8436 | hand: left | pinch strength: 1 | finger: index | distance: 30.0817753947951
timestamp: 8445 | hand: left | pinch strength: 1 | finger: index | distance: 29.073103701490144
timestamp: 8454 | hand: left | pinch strength: 1 | finger: index | distance: 28.265546586735244
timestamp: 8463 | hand: left | pinch strength: 1 | finger: index | distance: 27.666176029108183
timestamp: 8473 | hand: left | pinch strength: 1 | finger: index | distance: 27.239341276302916
timestamp: 8481 | hand: left | pinch strength: 1 | finger: index | distance: 26.950671501942214
timestamp: 8490 | hand: left | pinch strength: 1 | finger: index | distance: 26.738090025394484
timestamp: 8499 | hand: left | pinch strength: 1 | finger: index | distance: 26.569947921582383
timestamp: 8508 | hand: left | pinch strength: 1 | finger: index | distance: 26.455364888967235
timestamp: 8517 | hand: left | pinch strength: 1 | finger: index | distance: 26.352957975521463
timestamp: 8526 | hand: left | pinch strength: 1 | finger: index | distance: 26.236621191496823
timestamp: 8536 | hand: left | pinch strength: 1 | finger: index | distance: 26.12547217278379
timestamp: 8544 | hand: left | pinch strength: 1 | finger: index | distance: 26.01651071612986
timestamp: 8553 | hand: left | pinch strength: 1 | finger: index | distance: 25.871000797149303
timestamp: 8562 | hand: left | pinch strength: 1 | finger: index | distance: 25.699722702249144
timestamp: 8572 | hand: left | pinch strength: 1 | finger: index | distance: 25.52419283712807
timestamp: 8581 | hand: left | pinch strength: 1 | finger: index | distance: 25.341700584066967
timestamp: 8590 | hand: left | pinch strength: 1 | finger: index | distance: 25.167039493464465
timestamp: 8598 | hand: left | pinch strength: 1 | finger: index | distance: 25.010710850795494
timestamp: 8607 | hand: left | pinch strength: 1 | finger: index | distance: 24.879395507023478
timestamp: 8617 | hand: left | pinch strength: 1 | finger: index | distance: 24.74953900659364
timestamp: 8626 | hand: left | pinch strength: 1 | finger: index | distance: 24.640417733926515
timestamp: 8635 | hand: left | pinch strength: 1 | finger: index | distance: 24.522307043383982
timestamp: 8644 | hand: left | pinch strength: 1 | finger: index | distance: 24.395920728100105
timestamp: 8653 | hand: left | pinch strength: 1 | finger: index | distance: 24.308271638847735
timestamp: 8680 | hand: left | pinch strength: 1 | finger: index | distance: 24.138477357357097
timestamp: 8689 | hand: left | pinch strength: 1 | finger: index | distance: 24.018613362057877
timestamp: 8698 | hand: left | pinch strength: 1 | finger: index | distance: 23.909738219176912
timestamp: 8707 | hand: left | pinch strength: 1 | finger: index | distance: 23.809341643355367
timestamp: 8716 | hand: left | pinch strength: 1 | finger: index | distance: 23.72197647282048
timestamp: 8726 | hand: left | pinch strength: 1 | finger: index | distance: 23.638411526493325
timestamp: 8734 | hand: left | pinch strength: 1 | finger: index | distance: 23.5625265709416
timestamp: 8743 | hand: left | pinch strength: 1 | finger: index | distance: 23.50904744413794
timestamp: 8752 | hand: left | pinch strength: 1 | finger: index | distance: 23.457343227040205
timestamp: 8762 | hand: left | pinch strength: 1 | finger: index | distance: 23.416005514529665
timestamp: 8771 | hand: left | pinch strength: 1 | finger: index | distance: 23.383060994524413
timestamp: 8779 | hand: left | pinch strength: 1 | finger: index | distance: 23.355170831682667
timestamp: 8788 | hand: left | pinch strength: 1 | finger: index | distance: 23.321277984205945
timestamp: 8798 | hand: left | pinch strength: 1 | finger: index | distance: 23.289908002718775
timestamp: 8807 | hand: left | pinch strength: 1 | finger: index | distance: 23.262070386988363
timestamp: 8816 | hand: left | pinch strength: 1 | finger: index | distance: 23.238127342400034
timestamp: 8825 | hand: left | pinch strength: 1 | finger: index | distance: 23.22828618381754
timestamp: 8834 | hand: left | pinch strength: 1 | finger: index | distance: 23.211833292086176
timestamp: 8843 | hand: left | pinch strength: 1 | finger: index | distance: 23.203112754738942
timestamp: 8852 | hand: left | pinch strength: 1 | finger: index | distance: 23.191714151304147
timestamp: 8861 | hand: left | pinch strength: 1 | finger: index | distance: 23.1774519282955
timestamp: 8870 | hand: left | pinch strength: 1 | finger: index | distance: 23.165881141460087
timestamp: 8879 | hand: left | pinch strength: 1 | finger: index | distance: 23.15684514929374
timestamp: 8888 | hand: left | pinch strength: 1 | finger: index | distance: 23.142058689915732
timestamp: 8897 | hand: left | pinch strength: 1 | finger: index | distance: 23.1283496770695
timestamp: 8906 | hand: left | pinch strength: 1 | finger: index | distance: 23.114998996522065
timestamp: 8915 | hand: left | pinch strength: 1 | finger: index | distance: 23.098191455026168
timestamp: 8924 | hand: left | pinch strength: 1 | finger: index | distance: 23.081100532148284
timestamp: 8933 | hand: left | pinch strength: 1 | finger: index | distance: 23.051473308569587
timestamp: 8943 | hand: left | pinch strength: 1 | finger: index | distance: 23.027203027754126
timestamp: 8951 | hand: left | pinch strength: 1 | finger: index | distance: 23.00809950939627
timestamp: 8960 | hand: left | pinch strength: 1 | finger: index | distance: 22.98507190936596
timestamp: 8969 | hand: left | pinch strength: 1 | finger: index | distance: 22.964285729883287
timestamp: 8978 | hand: left | pinch strength: 1 | finger: index | distance: 22.947490588080107
timestamp: 8987 | hand: left | pinch strength: 1 | finger: index | distance: 22.92524448721298
timestamp: 8996 | hand: left | pinch strength: 1 | finger: index | distance: 22.90483595419904
timestamp: 9005 | hand: left | pinch strength: 1 | finger: index | distance: 22.892095360047087
timestamp: 9015 | hand: left | pinch strength: 1 | finger: index | distance: 22.878984681148445
timestamp: 9023 | hand: left | pinch strength: 1 | finger: index | distance: 22.86557551471784
timestamp: 9032 | hand: left | pinch strength: 1 | finger: index | distance: 22.857738403574082
timestamp: 9041 | hand: left | pinch strength: 1 | finger: index | distance: 22.854029373826318
timestamp: 9051 | hand: left | pinch strength: 1 | finger: index | distance: 22.84895859955725
timestamp: 9059 | hand: left | pinch strength: 1 | finger: index | distance: 22.839551457739624
timestamp: 9069 | hand: left | pinch strength: 1 | finger: index | distance: 22.830870215349126
timestamp: 9078 | hand: left | pinch strength: 1 | finger: index | distance: 22.82498458826108
timestamp: 9087 | hand: left | pinch strength: 1 | finger: index | distance: 22.810892130857326
timestamp: 9096 | hand: left | pinch strength: 1 | finger: index | distance: 22.799953297114996
timestamp: 9105 | hand: left | pinch strength: 1 | finger: index | distance: 22.79685794230038
timestamp: 9114 | hand: left | pinch strength: 1 | finger: index | distance: 22.792526511096597
timestamp: 9123 | hand: left | pinch strength: 1 | finger: index | distance: 22.784648440007334
timestamp: 9132 | hand: left | pinch strength: 1 | finger: index | distance: 22.771937290068426
timestamp: 9141 | hand: left | pinch strength: 1 | finger: index | distance: 22.76002625363655
timestamp: 9150 | hand: left | pinch strength: 1 | finger: index | distance: 22.749324451377124
timestamp: 9159 | hand: left | pinch strength: 1 | finger: index | distance: 22.736095375907645
timestamp: 9168 | hand: left | pinch strength: 1 | finger: index | distance: 22.725170924981164
timestamp: 9177 | hand: left | pinch strength: 1 | finger: index | distance: 22.70919509825676
timestamp: 9186 | hand: left | pinch strength: 1 | finger: index | distance: 22.693153583917866
timestamp: 9195 | hand: left | pinch strength: 1 | finger: index | distance: 22.67132780825158
timestamp: 9204 | hand: left | pinch strength: 1 | finger: index | distance: 22.62251146715998
timestamp: 9213 | hand: left | pinch strength: 1 | finger: index | distance: 22.53346695294377
timestamp: 9223 | hand: left | pinch strength: 1 | finger: index | distance: 22.459401446977257
timestamp: 9232 | hand: left | pinch strength: 1 | finger: index | distance: 22.363037156811263
timestamp: 9240 | hand: left | pinch strength: 1 | finger: index | distance: 22.252136891249343
timestamp: 9249 | hand: left | pinch strength: 1 | finger: index | distance: 22.115236148465605
timestamp: 9258 | hand: left | pinch strength: 1 | finger: index | distance: 21.9922984367619
timestamp: 9267 | hand: left | pinch strength: 1 | finger: index | distance: 21.841438010261594
timestamp: 9277 | hand: left | pinch strength: 1 | finger: index | distance: 21.66253615531662
timestamp: 9286 | hand: left | pinch strength: 1 | finger: index | distance: 21.51754127497145
timestamp: 9294 | hand: left | pinch strength: 0.971964 | finger: index | distance: 21.482361443865987
timestamp: 9304 | hand: left | pinch strength: 0.906095 | finger: index | distance: 21.66291610976924
timestamp: 9313 | hand: left | pinch strength: 0.828846 | finger: index | distance: 22.160309296264348
timestamp: 9321 | hand: left | pinch strength: 0.742851 | finger: index | distance: 23.046566437812384
timestamp: 9331 | hand: left | pinch strength: 0.651678 | finger: index | distance: 24.344987553301397
timestamp: 9340 | hand: left | pinch strength: 0.556414 | finger: index | distance: 26.066482608898347
timestamp: 9349 | hand: left | pinch strength: 0.452646 | finger: index | distance: 28.275499362699144
timestamp: 9358 | hand: left | pinch strength: 0.344725 | finger: index | distance: 30.88314613668756
timestamp: 9367 | hand: left | pinch strength: 0.230948 | finger: index | distance: 33.95393059750226
timestamp: 9376 | hand: left | pinch strength: 0.112131 | finger: index | distance: 37.43973559749053
timestamp: 10162 | hand: left | pinch strength: 0.0127136 | finger: index | distance: 72.61232878581983
timestamp: 10172 | hand: left | pinch strength: 0.0562675 | finger: index | distance: 71.66513471451792
timestamp: 10181 | hand: left | pinch strength: 0.10286 | finger: middle | distance: 70.33009063608549
timestamp: 10190 | hand: left | pinch strength: 0.147585 | finger: middle | distance: 68.87458990984992
timestamp: 10198 | hand: left | pinch strength: 0.19268 | finger: middle | distance: 67.39667350285174
timestamp: 10208 | hand: left | pinch strength: 0.236299 | finger: middle | distance: 65.95950984763304
timestamp: 10217 | hand: left | pinch strength: 0.278023 | finger: middle | distance: 64.58563898251684
timestamp: 10226 | hand: left | pinch strength: 0.31195 | finger: middle | distance: 63.47707798315861
timestamp: 10235 | hand: left | pinch strength: 0.342317 | finger: middle | distance: 62.47107609366113
timestamp: 10244 | hand: left | pinch strength: 0.367188 | finger: middle | distance: 61.63636870849873
timestamp: 10253 | hand: left | pinch strength: 0.385235 | finger: middle | distance: 61.02338631713256
timestamp: 10262 | hand: left | pinch strength: 0.398007 | finger: middle | distance: 60.571084289122645
timestamp: 10271 | hand: left | pinch strength: 0.40429 | finger: middle | distance: 60.31163812474339
timestamp: 10280 | hand: left | pinch strength: 0.4108 | finger: middle | distance: 60.04162367999386
